source,file_path,sheet_name,mime_type,labels_path,uuid
ilo_spreadsheets,spreadsheets/HRV_CPI_Weights-2013__92.xls,Weights - Major groups,application/vnd.ms-excel,annotations/annotations_7566f68f-0d4c-42e3-aade-7dc0c4aa4567.npz,7566f68f-0d4c-42e3-aade-7dc0c4aa4567
ilo_spreadsheets,spreadsheets/PRY_CPI_Weights-2013__94.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_5109bd4b-3dda-4cc6-8612-241585bcccf9.npz,5109bd4b-3dda-4cc6-8612-241585bcccf9
ilo_spreadsheets,spreadsheets/ITA_CPI_Weights-2013__95.xls,Weights-Major groups,application/vnd.ms-excel,annotations/annotations_313016ef-e14d-46a9-afb2-19e387c00428.npz,313016ef-e14d-46a9-afb2-19e387c00428
ilo_spreadsheets,spreadsheets/NIC_CPI_Weights-2013__97.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_48e52acb-26cc-4456-9ed0-f860ca457d29.npz,48e52acb-26cc-4456-9ed0-f860ca457d29
ilo_spreadsheets,spreadsheets/BOL_CPI_Weights-2013__99.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_c41e310e-7376-48ed-8c95-66cfa505e6b7.npz,c41e310e-7376-48ed-8c95-66cfa505e6b7
insee_spreadsheets,spreadsheets/t_5402__0.xls,t_5402 en évolution en %,application/vnd.ms-excel,annotations/annotations_a09ab7cc-d57a-4198-953b-15aa41810938.npz,a09ab7cc-d57a-4198-953b-15aa41810938
insee_spreadsheets,spreadsheets/T79jnais__1.xlsx,FM,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_800d0b08-638d-46f3-b039-b13c3f878593.npz,800d0b08-638d-46f3-b039-b13c3f878593
insee_spreadsheets,spreadsheets/ip1478__2.xls,Tableau 2,application/vnd.ms-excel,annotations/annotations_4ed734ee-0a9d-4aa1-9215-9bc42b2e9dad.npz,4ed734ee-0a9d-4aa1-9215-9bc42b2e9dad
insee_spreadsheets,spreadsheets/t_3216__7.xls,t_3216,application/vnd.ms-excel,annotations/annotations_d7284f5f-ddc4-4eec-ae74-afeb6155fb63.npz,d7284f5f-ddc4-4eec-ae74-afeb6155fb63
insee_spreadsheets,spreadsheets/N_PEREN_05__8.csv,fb896b08-9749-426f-bb4d-796044a9ae81,text/csv,annotations/annotations_fb896b08-9749-426f-bb4d-796044a9ae81.npz,fb896b08-9749-426f-bb4d-796044a9ae81
insee_spreadsheets,spreadsheets/co_inf_78__9.xlsx,figure_2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_2167a4f4-6fdd-4e5e-9eff-b616af75c1ec.npz,2167a4f4-6fdd-4e5e-9eff-b616af75c1ec
insee_spreadsheets,spreadsheets/LIEU_T2__10.xls,lieu_T2,application/vnd.ms-excel,annotations/annotations_8d2ce2a1-a326-4ce5-b982-ab72f36d899b.npz,8d2ce2a1-a326-4ce5-b982-ab72f36d899b
insee_spreadsheets,spreadsheets/t_8100_2001__13.xlsx,Outstanding_assets,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_57e9b18c-b165-484e-b53d-43a894c049bc.npz,57e9b18c-b165-484e-b53d-43a894c049bc
insee_spreadsheets,spreadsheets/donnees_complementaires__15.xls,carte,application/vnd.ms-excel,annotations/annotations_798a2638-8087-47a2-a2ba-4915c2e0730b.npz,798a2638-8087-47a2-a2ba-4915c2e0730b
insee_spreadsheets,spreadsheets/t_6442__19.xlsx,T_6442,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_7f381e73-1ccc-4ce8-8122-25bfa70ae68f.npz,7f381e73-1ccc-4ce8-8122-25bfa70ae68f
insee_spreadsheets,spreadsheets/tab1__20.xls,Tab1,application/vnd.ms-excel,annotations/annotations_3dec728e-7217-41af-906e-92806b6dd2db.npz,3dec728e-7217-41af-906e-92806b6dd2db
insee_spreadsheets,spreadsheets/if181__21.xlsx,Figure 1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_e02f69ad-2c56-474e-ae1c-d9bea89f8291.npz,e02f69ad-2c56-474e-ae1c-d9bea89f8291
insee_spreadsheets,spreadsheets/sd20101_t57_fm__22.xls,t57,application/vnd.ms-excel,annotations/annotations_8da7dce2-968c-4101-80de-905bcc6d6132.npz,8da7dce2-968c-4101-80de-905bcc6d6132
insee_spreadsheets,spreadsheets/tes_38_2019__23.xlsx,IIT,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_8eb5c704-021e-48fb-b4fb-05d5a5bf78f4.npz,8eb5c704-021e-48fb-b4fb-05d5a5bf78f4
insee_spreadsheets,spreadsheets/detteapu_t42023ENG__24.xls,Debt_EN,application/vnd.ms-excel,annotations/annotations_6a8a7c72-e83a-4915-834b-4c8a20764299.npz,6a8a7c72-e83a-4915-834b-4c8a20764299
insee_spreadsheets,spreadsheets/irsocerfs2015_TPA50_08__25.xls,ERFS2015_TPA50_08,application/vnd.ms-excel,annotations/annotations_c6046679-c86d-4560-bd7a-4626c9d35205.npz,c6046679-c86d-4560-bd7a-4626c9d35205
insee_spreadsheets,spreadsheets/T20F204__27.xlsx,Figure 4,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_b9c74c95-d910-4875-a195-3509e9a8bf11.npz,b9c74c95-d910-4875-a195-3509e9a8bf11
insee_spreadsheets,spreadsheets/t_3208__29.xlsx,T_3208,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_7e1e6655-fb33-4533-997c-d96da9cbeeb6.npz,7e1e6655-fb33-4533-997c-d96da9cbeeb6
insee_spreadsheets,spreadsheets/T2A6__31.xlsx,T2a6,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_69c19947-81b1-4517-9f78-8a31289193c9.npz,69c19947-81b1-4517-9f78-8a31289193c9
insee_spreadsheets,spreadsheets/t_6458__32.xlsx,T_6458,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_d4232af4-bc91-4ca6-9291-c9b1a7c7e0b8.npz,d4232af4-bc91-4ca6-9291-c9b1a7c7e0b8
insee_spreadsheets,spreadsheets/ip1274__33.xls,Graphique_encadré,application/vnd.ms-excel,annotations/annotations_348690f6-18ec-4cfc-b4db-57bfd4e1b3d7.npz,348690f6-18ec-4cfc-b4db-57bfd4e1b3d7
insee_spreadsheets,spreadsheets/DD_esane11_bilan__34.xls,actif_amort,application/vnd.ms-excel,annotations/annotations_0d0f7828-8350-463f-ab39-285c6ea44301.npz,0d0f7828-8350-463f-ab39-285c6ea44301
insee_spreadsheets,spreadsheets/dep47__35.xls,Cantons,application/vnd.ms-excel,annotations/annotations_1666b9cb-752b-41f7-9710-0a9734d8f1cf.npz,1666b9cb-752b-41f7-9710-0a9734d8f1cf
insee_spreadsheets,spreadsheets/ac_inc_42_agriculture__37.xlsx,Figure 5,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_395c3775-e5c8-4c5a-8568-a0c24225c2fc.npz,395c3775-e5c8-4c5a-8568-a0c24225c2fc
insee_spreadsheets,spreadsheets/ac_inc_32_transports__40.xlsx,Pass_aerien_Transit,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_f4f71eca-0c3f-4fd1-a4c2-99b58d1356d3.npz,f4f71eca-0c3f-4fd1-a4c2-99b58d1356d3
insee_spreadsheets,spreadsheets/T80nais__45.xlsx,FM,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_cb59fd05-77e5-4a8d-a37d-4ea142e3d301.npz,cb59fd05-77e5-4a8d-a37d-4ea142e3d301
insee_spreadsheets,spreadsheets/dep25__46.xls,Fractions cantonales,application/vnd.ms-excel,annotations/annotations_ce96b2fc-61af-4c83-8631-a3e321448df9.npz,ce96b2fc-61af-4c83-8631-a3e321448df9
insee_spreadsheets,spreadsheets/BASE_TD_FILO_DEC_IRIS_2014__48.xls,IRIS_DEC,application/vnd.ms-excel,annotations/annotations_cfc2e105-1f49-42d3-922d-48b601e9e01f.npz,cfc2e105-1f49-42d3-922d-48b601e9e01f
insee_spreadsheets,spreadsheets/dep37__49.xls,Communes,application/vnd.ms-excel,annotations/annotations_53443eaa-0fc1-4f10-8edb-89285cc0fe82.npz,53443eaa-0fc1-4f10-8edb-89285cc0fe82
insee_spreadsheets,spreadsheets/t_6425__52.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_d654af54-0b37-40ca-8c84-c98e8ccc75be.npz,d654af54-0b37-40ca-8c84-c98e8ccc75be
insee_spreadsheets,spreadsheets/irsocerfs2015_ti09__54.xls,ERFS2015_TI09,application/vnd.ms-excel,annotations/annotations_3309925b-f412-4b47-a290-b6035fa88951.npz,3309925b-f412-4b47-a290-b6035fa88951
insee_spreadsheets,spreadsheets/t_8213__55.xls,T_8213,application/vnd.ms-excel,annotations/annotations_4139e715-0785-40b1-940d-9e150f8f0931.npz,4139e715-0785-40b1-940d-9e150f8f0931
insee_spreadsheets,spreadsheets/GLOBAL_T1__57.xls,Global_T1,application/vnd.ms-excel,annotations/annotations_8f865453-207f-40a9-9ee8-99157ade4c9b.npz,8f865453-207f-40a9-9ee8-99157ade4c9b
insee_spreadsheets,spreadsheets/t_8200_1997__59.xls,T_8200_97,application/vnd.ms-excel,annotations/annotations_a353809d-f9b3-4e4f-8c0a-bd36df9c087b.npz,a353809d-f9b3-4e4f-8c0a-bd36df9c087b
insee_spreadsheets,spreadsheets/FPORSOC19_F23__60.xlsx,Figure 3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_21656a06-d0ab-4699-bdea-96f35cfbba5e.npz,21656a06-d0ab-4699-bdea-96f35cfbba5e
insee_spreadsheets,spreadsheets/ce_ina_21_donnees_complementaires__61.xls,tab1,application/vnd.ms-excel,annotations/annotations_d953dc3f-e6e3-4a4b-92af-e1d0e09eadd8.npz,d953dc3f-e6e3-4a4b-92af-e1d0e09eadd8
insee_spreadsheets,spreadsheets/tic09_Tab4__64.xls,tic09_Tab4,application/vnd.ms-excel,annotations/annotations_143ee918-2402-41f0-aece-bf9e4cee1a69.npz,143ee918-2402-41f0-aece-bf9e4cee1a69
insee_spreadsheets,spreadsheets/pa_ina_33__65.xls,Figure_4,application/vnd.ms-excel,annotations/annotations_1d514efa-f069-46b2-a376-1e98fb2f51d4.npz,1d514efa-f069-46b2-a376-1e98fb2f51d4
insee_spreadsheets,spreadsheets/tee_1973__66.xlsx,UA_1973,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_10997482-3360-4274-9c78-d18db26d538d.npz,10997482-3360-4274-9c78-d18db26d538d
insee_spreadsheets,spreadsheets/naissances_fevrier_2022__68.xlsx,moyenne par jour,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_d2d8c629-d643-4a2c-a4a2-1ca93f6726f0.npz,d2d8c629-d643-4a2c-a4a2-1ca93f6726f0
insee_spreadsheets,spreadsheets/ip1404__70.xls,Graphique 2,application/vnd.ms-excel,annotations/annotations_21e4b2e0-f28f-4f16-bcc1-1c8c967bef1d.npz,21e4b2e0-f28f-4f16-bcc1-1c8c967bef1d
insee_spreadsheets,spreadsheets/dep37__72.xls,Cantons,application/vnd.ms-excel,annotations/annotations_3f8308da-e26c-4b8f-923d-b939b61cdad5.npz,3f8308da-e26c-4b8f-923d-b939b61cdad5
insee_spreadsheets,spreadsheets/sine2006_r33__73.xls,54,application/vnd.ms-excel,annotations/annotations_a3b57ac3-8d08-4bab-84c0-8f0f0c4b8d3a.npz,a3b57ac3-8d08-4bab-84c0-8f0f0c4b8d3a
insee_spreadsheets,spreadsheets/CH4_2_AGEPRT__74.xlsx,ch4_2_ageprt,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_1d84adac-cc1b-495f-aa79-183c7158c6d8.npz,1d84adac-cc1b-495f-aa79-183c7158c6d8
insee_spreadsheets,spreadsheets/irsocsd20121_t57_fm__75.xls,t57,application/vnd.ms-excel,annotations/annotations_1c031506-0838-4095-95ca-4d1777064c3f.npz,1c031506-0838-4095-95ca-4d1777064c3f
insee_spreadsheets,spreadsheets/dep84__76.xls,Cantons et métropoles,application/vnd.ms-excel,annotations/annotations_e42e82d9-cb1a-443d-8e55-ef10bcbde947.npz,e42e82d9-cb1a-443d-8e55-ef10bcbde947
insee_spreadsheets,spreadsheets/donnees_complementaires__78.xls,carte,application/vnd.ms-excel,annotations/annotations_485d2d5e-067e-4a19-8344-f629025be0c9.npz,485d2d5e-067e-4a19-8344-f629025be0c9
insee_spreadsheets,spreadsheets/donnes_complementaires__79.xls,Communes dep 44,application/vnd.ms-excel,annotations/annotations_c9ac03ca-e034-42fa-b295-38b9c0475c35.npz,c9ac03ca-e034-42fa-b295-38b9c0475c35
insee_spreadsheets,spreadsheets/tee_1976__81.xlsx,UA_1976,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_5700d6eb-9012-4c01-8281-28f9a0d02fd7.npz,5700d6eb-9012-4c01-8281-28f9a0d02fd7
insee_spreadsheets,spreadsheets/rp-mayotte-2017-ind-villages__82.xls,IND2,application/vnd.ms-excel,annotations/annotations_442485bf-664b-4e3f-91a2-72e9d07539f4.npz,442485bf-664b-4e3f-91a2-72e9d07539f4
insee_spreadsheets,spreadsheets/Bilan_Ventile_6_Cokefaction_et_raffinage_par_categorie_d_entreprise_niveau_division__83.xls,bilan,application/vnd.ms-excel,annotations/annotations_22aa7ac5-4fbd-4566-b89a-4aa50eeee7be.npz,22aa7ac5-4fbd-4566-b89a-4aa50eeee7be
insee_spreadsheets,spreadsheets/irsocerfs2018_TRD05__85.xlsx,ERFS_TRD05,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_446778d7-6520-452f-b6e4-5128bcf7a19a.npz,446778d7-6520-452f-b6e4-5128bcf7a19a
insee_spreadsheets,spreadsheets/irsocerfs2013_t13MD__87.xls,ERFS2013_T13MD,application/vnd.ms-excel,annotations/annotations_997905c6-f409-4c50-8224-b2931c7aa9dc.npz,997905c6-f409-4c50-8224-b2931c7aa9dc
insee_spreadsheets,spreadsheets/tes_17_1974__89.xlsx,TES17,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_5922a9a8-eff1-41bb-b4cf-7605286a3290.npz,5922a9a8-eff1-41bb-b4cf-7605286a3290
insee_spreadsheets,spreadsheets/t_8202__93.xlsx,T_8202,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_a4b0f0d0-b8b0-40c9-8e3c-c58b53b07afd.npz,a4b0f0d0-b8b0-40c9-8e3c-c58b53b07afd
insee_spreadsheets,spreadsheets/irecosine2013_r40__94.xls,23,application/vnd.ms-excel,annotations/annotations_3b8f2838-1bea-4896-a932-2fac79f52991.npz,3b8f2838-1bea-4896-a932-2fac79f52991
insee_spreadsheets,spreadsheets/pa_inf_144__98.xlsx,Figure 1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_9300cdaf-9874-4779-b154-f11f69b1a4e2.npz,9300cdaf-9874-4779-b154-f11f69b1a4e2
interieur_spreadsheets,spreadsheets/Figures_IA_63__0.xlsx,Figure 13,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_25a0d5bb-9730-411d-8301-34009c098479.npz,25a0d5bb-9730-411d-8301-34009c098479
interieur_spreadsheets,spreadsheets/2014-MNT2-France-entiere-strates-communes-plus-de-1000h__2.xlsx,30000-100000,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_8f2c58ba-231a-4b1c-9a79-b537bef4f52c.npz,8f2c58ba-231a-4b1c-9a79-b537bef4f52c
interieur_spreadsheets,spreadsheets/Figures_IR26__3.xlsx,compl. fig2-3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_4dbf1394-3c40-47d3-9937-fb96bc532b2a.npz,4dbf1394-3c40-47d3-9937-fb96bc532b2a
interieur_spreadsheets,spreadsheets/5.4_Vols d'accessoire et dans les véhicules__5.xlsx,fig8,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_cedb3509-7b72-4590-a894-18fe6af9d42a.npz,cedb3509-7b72-4590-a894-18fe6af9d42a
interieur_spreadsheets,spreadsheets/5-Population-en-sous-emploi2018__6.xlsx,SSEMP01,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_0c44a767-f5e1-4690-a103-de6dc5de125e.npz,0c44a767-f5e1-4690-a103-de6dc5de125e
interieur_spreadsheets,spreadsheets/ModuleViolencesIntraMenage_rapport2016__10.xlsx,5.Dommages,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_332eca77-959b-4857-ab8b-731bb95ac03d.npz,332eca77-959b-4857-ab8b-731bb95ac03d
interieur_spreadsheets,spreadsheets/09_VolsSansViolences__12.xlsx,Repères,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_733cfa7c-26af-443a-b478-23063dc34648.npz,733cfa7c-26af-443a-b478-23063dc34648
interieur_spreadsheets,spreadsheets/Eclairage_1__14.xlsx,fig3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_0ab71f59-2c57-4452-80b3-e919a9069268.npz,0ab71f59-2c57-4452-80b3-e919a9069268
interieur_spreadsheets,spreadsheets/IA45_Données__15.xlsx,Figure 1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_dc6c53e6-fe8b-4da6-959e-e8a6a2cc54c0.npz,dc6c53e6-fe8b-4da6-959e-e8a6a2cc54c0
interieur_spreadsheets,spreadsheets/5-Population-en-sous-emploi_EEC2017__17.xlsx,SSEMP02_F,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_fd4e8693-4033-48d6-a89d-7493db0cc43f.npz,fd4e8693-4033-48d6-a89d-7493db0cc43f
interieur_spreadsheets,spreadsheets/Cumuls trimestriels__19.xlsx,CBV,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_16a12bd6-2051-4e31-84a6-fc0258fec2a2.npz,16a12bd6-2051-4e31-84a6-fc0258fec2a2
interieur_spreadsheets,spreadsheets/IREF_SECUR21-VE__22.xlsx,Figure 9,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_c7243da2-cc73-4636-bac6-add81b19a940.npz,c7243da2-cc73-4636-bac6-add81b19a940
interieur_spreadsheets,spreadsheets/ModuleVolsAvecViolences_rapport2016__23.xlsx,10.RecoursPolice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_176f230b-2311-48d3-bdd4-19a56a82eca8.npz,176f230b-2311-48d3-bdd4-19a56a82eca8
interieur_spreadsheets,spreadsheets/Donnees_Pour_Site_Internet__24.xlsx,Données,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_8489c961-a5f2-443a-bd12-39180cf0109a.npz,8489c961-a5f2-443a-bd12-39180cf0109a
interieur_spreadsheets,spreadsheets/10_VolsAvecViolences__27.xlsx,Repères,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_c7802147-c772-4ac2-a07f-7bbaafd126cc.npz,c7802147-c772-4ac2-a07f-7bbaafd126cc
interieur_spreadsheets,spreadsheets/6_Escroqueries et infractions assimilées__34.xlsx,fig3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_f58941d7-e128-4a06-8cb1-a4f1c85bddc9.npz,f58941d7-e128-4a06-8cb1-a4f1c85bddc9
interieur_spreadsheets,spreadsheets/4.2_Vols violents sans arme__38.xlsx,fig9,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_bec1f867-c994-4532-a042-d95aaf5b56da.npz,bec1f867-c994-4532-a042-d95aaf5b56da
interieur_spreadsheets,spreadsheets/Figures _Panorama Genese__41.xlsx,Figure 1.8,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_1a86dfd6-eb86-4330-9800-c95ecbc4a95b.npz,1a86dfd6-eb86-4330-9800-c95ecbc4a95b
interieur_spreadsheets,spreadsheets/7_Stupéfiants___44.xlsx,fig2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_8a1fb6c1-6105-4003-a744-3df47d575ccf.npz,8a1fb6c1-6105-4003-a744-3df47d575ccf
interieur_spreadsheets,spreadsheets/11_VolsSansViolences__45.xlsx,Repères,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_b75cbf4d-0bae-4701-8a74-acc09047bb56.npz,b75cbf4d-0bae-4701-8a74-acc09047bb56
interieur_spreadsheets,spreadsheets/V_CJ - Figures_3__46.xlsx,Figure 1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_37ca1795-a46c-44ae-a068-ddd498733c78.npz,37ca1795-a46c-44ae-a068-ddd498733c78
interieur_spreadsheets,spreadsheets/3_Violences sexuelles__47.xlsx,fig3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_1a9075ac-4b9c-47b5-bf0c-fbe714d0b8a0.npz,1a9075ac-4b9c-47b5-bf0c-fbe714d0b8a0
interieur_spreadsheets,spreadsheets/00_Synthèse__48.xlsx,Tableau 1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_560ca553-99f5-4800-9a53-9fb4c7241cc0.npz,560ca553-99f5-4800-9a53-9fb4c7241cc0
interieur_spreadsheets,spreadsheets/donnees_interstat_analyse_n66__55.xlsx,Données complémentaires- 1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_c69abfd5-0e2f-4736-a71e-ea00abc6730d.npz,c69abfd5-0e2f-4736-a71e-ea00abc6730d
interieur_spreadsheets,spreadsheets/Donnees_Pour_Site_Internet__56.xlsx,Données,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_a744ebd0-cbd4-4ada-9352-dca9ade73d5d.npz,a744ebd0-cbd4-4ada-9352-dca9ade73d5d
interieur_spreadsheets,spreadsheets/Séries_2016_10__57.xlsx,Données,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_604e3090-c5d3-43ff-894a-0ebf2b76659e.npz,604e3090-c5d3-43ff-894a-0ebf2b76659e
interieur_spreadsheets,spreadsheets/Donnees_Pour_Site_Internet__59.xlsx,Données,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_abb2eee5-eb76-47b0-b7c4-bf707a4554c0.npz,abb2eee5-eb76-47b0-b7c4-bf707a4554c0
interieur_spreadsheets,spreadsheets/2_Coups et blessures volontaires__60.xlsx,fig2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_4ae54c6a-d6cb-45ba-bd29-3688fadf5bb8.npz,4ae54c6a-d6cb-45ba-bd29-3688fadf5bb8
interieur_spreadsheets,spreadsheets/Donnees_Enquete_Traite_des_etres_humains__62.xlsx,Champs par questions,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_ab362a89-5131-43e0-8d4f-1b9630c34941.npz,ab362a89-5131-43e0-8d4f-1b9630c34941
interieur_spreadsheets,spreadsheets/4.1_Vols avec armes__64.xlsx,fig7,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_9d440690-bcf1-4c58-83f7-46b3cf1e9dc4.npz,9d440690-bcf1-4c58-83f7-46b3cf1e9dc4
interieur_spreadsheets,spreadsheets/2015-dep-Tableau des élus nuances individuelles par département__65.xlsx,Feuil1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_b7db8416-49cd-4ff8-8e9e-25b99aa93c67.npz,b7db8416-49cd-4ff8-8e9e-25b99aa93c67
interieur_spreadsheets,spreadsheets/IM4 - Annexes__67.xlsx,Données,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_0c8e4e4c-040a-4638-98f8-1a4dd1866df3.npz,0c8e4e4c-040a-4638-98f8-1a4dd1866df3
interieur_spreadsheets,spreadsheets/series-2017-09__68.xlsx,Données,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_bd17d7d9-4999-44a3-a035-0502c5d6c1ce.npz,bd17d7d9-4999-44a3-a035-0502c5d6c1ce
interieur_spreadsheets,spreadsheets/ModuleVandalismeLogement_rapport2016__69.xlsx,2.CourbeRepères,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_c4a55d9a-4a2f-48da-a4a6-5723d3f89b7f.npz,c4a55d9a-4a2f-48da-a4a6-5723d3f89b7f
interieur_spreadsheets,spreadsheets/IREF_SECUR21-F41__70.xlsx,Figure 3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_1b286e3b-d0a6-481a-a916-f7b9bf2a1221.npz,1b286e3b-d0a6-481a-a916-f7b9bf2a1221
interieur_spreadsheets,spreadsheets/IR27_Donnes sur les outrages sexistes__72.xlsx,Fig 4,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_9a777233-075b-4475-95da-5d774ec3decb.npz,9a777233-075b-4475-95da-5d774ec3decb
interieur_spreadsheets,spreadsheets/2_Coups et blessures volontaires__74.xlsx,fig17,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_9cdecc51-42e1-4700-bd2c-514005919413.npz,9cdecc51-42e1-4700-bd2c-514005919413
interieur_spreadsheets,spreadsheets/Séries_2016_03__75.xlsx,Données,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_6cd8daf9-5d27-49a5-813d-1e4682ed1dc0.npz,6cd8daf9-5d27-49a5-813d-1e4682ed1dc0
interieur_spreadsheets,spreadsheets/Diffusion_series_internet__77.xlsx,Données TS FE,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_f7177d9d-d8f5-4280-b691-767490baa8dc.npz,f7177d9d-d8f5-4280-b691-767490baa8dc
interieur_spreadsheets,spreadsheets/2_Coups et blessures volontaires__78.xlsx,fig17,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_cbe3ba72-6486-4c7f-9aff-8050f60d0849.npz,cbe3ba72-6486-4c7f-9aff-8050f60d0849
interieur_spreadsheets,spreadsheets/5-Population-en-sous-emploi-EEC2015__81.xlsx,SSEMP03,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_1352796c-be03-4bb8-aa11-8f913c221760.npz,1352796c-be03-4bb8-aa11-8f913c221760
interieur_spreadsheets,spreadsheets/5.1_Vols sans violence__83.xlsx,fig1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_3686a5d3-c414-43c9-9fa5-9d16e370969e.npz,3686a5d3-c414-43c9-9fa5-9d16e370969e
interieur_spreadsheets,spreadsheets/IR11_figures__84.xlsx,fig4,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_7df57024-3a38-434a-842d-11dbe53b2846.npz,7df57024-3a38-434a-842d-11dbe53b2846
interieur_spreadsheets,spreadsheets/Donnees_Pour_Site_Internet__85.xlsx,Données,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_bea351f4-1054-44c8-a1e8-55a87085d80d.npz,bea351f4-1054-44c8-a1e8-55a87085d80d
interieur_spreadsheets,spreadsheets/5.5_Destructions et dégradations volontaires__87.xlsx,fig1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_dd278c17-bf92-450f-9ee3-eeb63179ecbe.npz,dd278c17-bf92-450f-9ee3-eeb63179ecbe
